feedback_id,timestamp_,source,user_id,rating,feedback,escalated_flag,label,sample problem related,customer_type
T1327695,2025-06-21,escalation,WE2196313,,CALLING NO.8080798038 OP KO AB TAK BILTY NAHI MILI HAI PLEASE CHECK,TRUE,,,Operator
T1327863,2025-06-21,escalation,WE999131,,calling no . 8447379152 as per op voc bilty nhi mila hai pls provide bilty,TRUE,,,Operator
T1328355,2025-06-22,escalation,WE5828750,,"Calling no. 7355588583 As per OP voc jo no provided  hai party ka uspe coordinate nahi ho pa rha hai. please check this. 
Note: op ke app sirf calling no show ho rha hai party ka ticket rasie nahi ho pa rhi  hai. ",TRUE,,,Operator
T1328630,2025-06-22,escalation,WE7392173,,मेरा 600 रुपए पेमेंट नहीं आया है,TRUE,,,Operator
T1328826,2025-06-22,escalation,WE643300,,24 Harsh lorry holding please unload lorry 🚛,TRUE,,,Operator
T1329131,2025-06-22,escalation,WE643300,,Bilty and e way bill invoice,TRUE,,,Operator
T1329382,2025-06-22,escalation,WE11830,1,"Matrail damage ya shortage nhi tha barish kerala me jada hone ke wajah se or unloading me pura din gadi khada kiye the sam ko unloading kiye the uske ojah se thoda thoda pani aya tha andar sirip matrial gila hua tha kuch bhi kharab nhi hua tha or usme palai wager thoda gila hua tha jo ki sarmaika laga tha koi bhi matrial sadne ya galne wala nhi tha or jabhi gadi Khali hua tha tabhi check kiye the o log uske bad riceveing ok karke diye the o log khud bole ki sarmaika laga h koi esu nhi h party ne khud gadi loding ke liye open manga tha loding ke bad hamne tin tirpal bhi bandha tha agar kerala me jada barish nhi hota to pani nhi jata baki unka matrial kuch bhi kharab nhi hua tha jo pani thoda gaya tha o sukh jayega kuch bhi nuksan nhi hoga fir bhi mera payment kat liye gaya h plz sir mera payment karwa do
Hamne koi jan bujh kar nhi kiya h agar waha par morning me gadi jabhi pahuchi thi tabhi unloading kar lete to pani nhi jata magar unhone pura din gadi barish me khada karke rakhe h or sam ko unloading kiye h to usme meri kya galti hai ",TRUE,,,Operator
T1332179,2025-06-24,escalation,WE7638855,5,Damage Issue,TRUE,,,Consigner
T1332964,2025-06-24,escalation,WE371979,,CALLING NO . 8168612506 AS PER OP VOC PARTY CONFIRM NHI KR RAHI HAI LOAD HOGA YA NHI BOL RAHI HAI PAISE KA ISSUE JAISE CLEAR HOTA HAI HUM AAPKO PHONE KR LENGE PLS CHECK,TRUE,,,Operator
T1333166,2025-06-24,escalation,WE6029194,,.,TRUE,,,Consigner
T1334678,2025-06-25,escalation,WE6971796,,Need more time to pay,TRUE,,,Consigner
T1334988,2025-06-25,escalation,WE3250946,,Vehicle is not loaded till now,TRUE,,,Operator
T1336216,2025-06-25,escalation,WE7743940,5,Dala mang rahe hai | Loading Charge : 600 | phone Number : 7217373321 | Name : Pardeep,TRUE,,,Operator
T1336285,2025-06-25,escalation,WE881057,,#TRIP UPDATE ISSUE,TRUE,,,Operator
T1337082,2025-06-26,escalation,WE6969629,,calling no. 9665115916 as per op gadi confirm krne se phle ratalam MP ka show ho rha tha confirm hone k baad sonipat HR ka location show hua jiske wajhse op ne mana kiya please check and refund the tocken amount .,TRUE,,,Operator
T1339506,2025-06-27,escalation,WE6978947,5,"#trip update issue
cl no, 9421698101 as per op vechile unloading point pe hai please update",TRUE,,,Operator
T1340357,2025-06-27,escalation,WE2833128,1,"road broken hai vehicle aggi nhi jayga 8 days vehicle fas hai 
",TRUE,,,Operator
T1341234,2025-06-28,escalation,WE251154,,Plzz arrange my bilty,TRUE,,,Operator
T1342670,2025-06-28,escalation,WE130193,,Material weight is overload | Overload : 0.5 in tons,TRUE,,,Operator
T1342902,2025-06-28,escalation,WE2877783,,"calling no - 9725603915
as per op vehicle loading point par gyi thi or baad me load cancel krr dia hai team ke side se and load bhi team ke side se provide kia gya tha team ke side se please check is number  9266339682  , 7265013000 please check and op cancellation charges mang rhe hai and abhi app me trip show nhi ho rhi hai ",TRUE,,,Operator
T1343048,2025-06-28,escalation,WE3896673,,1 feet heghit bhar di hai | Over height : 1 in feet,TRUE,,,Operator
T1343566,2025-06-29,escalation,WE7114935,,extra charge paid by us due to Driver fault,TRUE,,,Consigner
T1343725,2025-06-29,escalation,WE7326260,,"calling no - 9560243862
as per op vehicle 18km aage jaa rhi hai unloading ke liye please check ",TRUE,,,Operator
T1346529,2025-06-30,escalation,WE991445,,cl no . 9541711919 as per op voc advance payment disable show ho raha hai pls check op ko urgent hai,TRUE,,,Operator
T1346534,2025-06-30,escalation,WE5147317,,Vechile already breakdown plz,TRUE,,,Operator
T1346576,2025-06-30,escalation,WE25622,,Test | Loading Charge : 5000 | phone Number : 8262844447 | Name : Test,TRUE,,,Operator
T1348727,2025-07-01,escalation,WE6385502,1,#trip update issue,TRUE,,,Operator
T1348964,2025-07-01,escalation,WE4243889,,Load nhi mil rhe hai kyc nhi ho pa rhi hai,TRUE,,,Operator
T1349866,2025-07-02,escalation,WE2676534,,aabhi gaadi unload nhi hua hai,TRUE,,,Operator
T1350621,2025-07-02,escalation,WE2279514,,calling no. 9638532867 op ki gaadi load ho chuki hai op ko trip update karni hai,TRUE,,,Operator
T1351103,2025-07-02,escalation,WE2519738,,calling no.9582487435 op detention charge ki demand kar raha hai please check,TRUE,,,Operator
T1351311,2025-07-02,escalation,WE6766589,,8882623095 op keh rha hai abhi tk bilty nhi mili hai plz check op ki gaadi loading point ke bhr chli gai hai,TRUE,,,Operator
T1352578,2025-07-03,escalation,WE6540488,,,TRUE,,,Operator
T1353240,2025-07-03,escalation,WE7476702,,Kyc,TRUE,,,Operator
T1354128,2025-07-04,escalation,WE7398982,,Need more time for current billing,TRUE,,,Consigner
T1354415,2025-07-04,escalation,WE3154665,,calling no.7053322127 as per op voc op ko gaadi no. change karwana hai please check,TRUE,,,Operator
T1355036,2025-07-04,escalation,WE4314129,,200 Rupees parking fee,TRUE,,,Operator
T1357914,2025-07-06,escalation,WE3177153,,Sir balance payment nahi aya kal morning Ka pod up load hai,TRUE,,,Operator
T1359142,2025-07-07,escalation,WE2774207,5,गाडी KYC करवानी है,TRUE,,,Operator
T1360112,2025-07-07,escalation,WE723851,,Gadi Ki KYC mein problem a rahi hai,TRUE,,,Operator
T1361580,2025-07-08,escalation,WE607813,1,Please urgent balance payment release karo 🙏🙏🙏,TRUE,,,Operator
T1362325,2025-07-08,escalation,WE1919594,,Gadi Khali Nahin ho rahi aur parking ki bhi samasya Hai gadi Mein khadi karne ke liye jagah Nahin Hai,TRUE,,,Operator
T1363084,2025-07-08,escalation,WE4520344,1,please give me solution for the  unloading status,TRUE,,,Consigner
T1364118,2025-07-09,escalation,WE6427679,,"calling no - 9994088764
op ka 3000rs balance abhi tak nhi gya hai please check",TRUE,,,Operator
T1365691,2025-07-09,escalation,WE4954316,1,बैलेंस पेमेंट के लिए 9 तारीख का टाइम दिया था 9 तारीख भी बीत गया है अभी तक पर पेमेंट मेरा क्लियर नहीं किया गया है,TRUE,,,Operator
T1366219,2025-07-10,escalation,WE3555956,1,"CALLING NO - 9999748974
WE35392-2318894
AS PER OP VOC OP KI GAADI ME MATERIAL SAHI SE LOAD NHI HUA HAI MATERIAL DAMAGE BHI HO SKTA HAI TRIP UPDATE HAI TO APP SE TICKET NHI BANEGI ",TRUE,,,Operator
T1366516,2025-07-10,escalation,WE7649069,,Wrong or missing invoice/POD,TRUE,,,Consigner
T1366734,2025-07-10,escalation,WE5015542,,Gaddi lagi thi 8ton pe or gaddi main weight horha hai 14 se15ton | Overload : 7 in tons,TRUE,,,Operator
T1366964,2025-07-10,escalation,WE7590551,1,need ledger from beginning to till the date,TRUE,,,Consigner
T1367820,2025-07-10,escalation,WE4848633,,| Over height : N/A,TRUE,,,Operator
T1368338,2025-07-11,escalation,WE3142580,,Mujhe location kahin ki bhej DI gadi kahin mangwa rahe hain | Extra Distance : 30 | Extra Distance Expense : 1500,TRUE,,,Operator
T1369485,2025-07-11,escalation,WE7546950,,cl no. 8053355402 as op voc loading me delay ho raha he,TRUE,,,Operator
T1369919,2025-07-11,escalation,WE6306827,,Tokan rifand kro,TRUE,,,Operator
T1370466,2025-07-12,escalation,WE7766304,,",",TRUE,,,Consigner
T1371156,2025-07-12,escalation,WE4905881,5,फरीदाबाद वाले का कांटेक्ट नंबर,TRUE,,,Operator
T1371296,2025-07-12,escalation,WE715492,,,TRUE,,,Operator
T1372408,2025-07-13,escalation,WE1236147,,Cancel carge nahi aaya,TRUE,,,Operator
T1273440,2025-05-27,escalation,WE6474014,1,vehicle height is short we need 6.5 feet height vehicle,TRUE,,,Consigner
T1275868,2025-05-28,escalation,WE2272653,,.,TRUE,,,Consigner
T1278761,2025-05-29,escalation,WE6906252,,"# No loads showing in new loads 
cl no. 9887543132 ",TRUE,,,Operator
T1279991,2025-05-30,escalation,WE5255947,,1000,TRUE,,,Operator
T1280217,2025-05-30,escalation,WE6368463,,Hr38ae9847 load at night plz transfer on 9310080296 .,TRUE,,,Operator
T1282647,2025-05-31,escalation,WE4759368,,Truck abhi tak unloading nahi hua,TRUE,,,Operator
T1282675,2025-05-31,escalation,WE1096199,,Abhi tak advance nahi aya aap advance transfer kare,TRUE,,,Operator
T1282988,2025-05-31,escalation,WE6763391,5,गाड़ी लोडीग पाइंट पर पोहोच गई है कम्पनी के अन्दर इंट्री नहीं हुई है,TRUE,,,Operator
T1283611,2025-05-31,escalation,WE37461,,otp,TRUE,,,Operator
T1285227,2025-06-01,escalation,WE1045770,1,Mujhe mobile no. Change krna he,TRUE,,,Operator
T1286569,2025-06-02,escalation,WE739716,,"unloading point Bhondsi Gurgaon,
But vehicle unloading other different place. | Extra Distance : N/A | Extra Distance Expense : N/A",TRUE,,,Operator
T1287147,2025-06-02,escalation,WE4208763,,Correct location nahi mili hai gati se trip end ho gayi hai,TRUE,,,Operator
T1287524,2025-06-02,escalation,WE5948970,,Status of KYC,TRUE,,,Operator
T1287997,2025-06-02,escalation,WE7346413,,Exhausted my credit limit,TRUE,,,Consigner
T1289405,2025-06-03,escalation,WE2830346,,"calling no, 9309530484  op koab tak pod nahi mili hai party  mana kar rahi hai ",TRUE,,,Operator
T1289647,2025-06-03,escalation,WE3064912,5,Gadi 8 ton per lagi our weight 8.6 ton load hua h | Overload : 600 kg extra weight  in tons,TRUE,,,Operator
T1290317,2025-06-03,escalation,WE7079909,,.,TRUE,,,Consigner
T1290484,2025-06-03,escalation,WE822176,,"3500 ki bat Kiya tha
4100 ho raha hai  | Overload : 600 in tons",TRUE,,,Operator
T1290830,2025-06-03,escalation,WE3835434,,unloading point me response nhi kar raha h,TRUE,,,Operator
T1290926,2025-06-03,escalation,WE64198,,"Gaadi ki loading location one side 30km far away from given location
Gadi Khali solution k baad hogi | Extra Distance : 30 | Extra Distance Expense : 3500",TRUE,,,Operator
T1291528,2025-06-04,escalation,WE7444559,,Issues with due amount,TRUE,,,Consigner
T1291769,2025-06-04,escalation,WE7590536,,cl no. 9958946577 as per op vechile unload ho chuki hai /// please provdie bilti,TRUE,,,Operator
T1292249,2025-06-04,escalation,WE6276793,5,calling no -9811572250 as per op voc party response nahi kr rahe hai loading point pe vehicle phuch gaye hai please check,TRUE,,,Operator
T1292344,2025-06-04,escalation,WE4636291,,"please change bilty no 
WL-00362004",TRUE,,,Consigner
T1292826,2025-06-04,escalation,WE7208637,,"calling no - 9350116602
bilty nhi mili hai please check and op ticket raise nhi krr paa rhe hai ",TRUE,,,Operator
T1293138,2025-06-04,escalation,WE31785,,Gadi overload hai | Overload : 1 tan in tons,TRUE,,,Operator
T1294961,2025-06-05,escalation,WE1307361,,please update details of e-way bill,TRUE,,,Consigner
T1295351,2025-06-05,escalation,WE692636,,6354102429,TRUE,,,Operator
T1295586,2025-06-05,escalation,WE7331139,,please provide builty,TRUE,,,Consigner
T1296860,2025-06-06,escalation,WE2651186,,.,TRUE,,,Consigner
T1297692,2025-06-06,escalation,WE6908249,,as per op voc vehicle shi reach hua hai party hai jo maal kuch or load kr rhi thi op ne app se request bhi kia tha plz check 9974451474,TRUE,,,Operator
T1298070,2025-06-06,escalation,WE2650407,,when I book the truck deliver time given 36 hours  driver moved from are factory 1.30 pm,TRUE,,,Consigner
T1298701,2025-06-07,escalation,WE5235929,,"calling no - 8053017661
as per op vehicle kal raat se unload nhi ho rhi hai please check and response urgent",TRUE,,,Operator
T1299223,2025-06-07,escalation,WE4439707,5,Long distance | Extra Distance : 80 | Extra Distance Expense : 2000,TRUE,,,Operator
T1299931,2025-06-08,escalation,WE3042100,,Party needed 8 am to loading truck before loading time my vehicle reached the destination but my ratings debited for late pickup,TRUE,,,Operator
T1300113,2025-06-08,escalation,WE2707413,,S | Extra Distance : 20 | Extra Distance Expense : 1500,TRUE,,,Operator
T1300552,2025-06-08,escalation,WE635961,,9015917813 as pr op voc keh rha hai prty keh rhi hai 80 kg wajan poora krke do vajan kam bta rhi hai unloading prty plz check,TRUE,,,Operator
T1303371,2025-06-10,escalation,WE2935132,,Oil lekege to engine,TRUE,,,Operator
T1304476,2025-06-10,escalation,WE3120404,,Billti,TRUE,,,Operator
T1305113,2025-06-10,escalation,WE6141820,5,लोडिंग पॉइंट से 6 घंटे से ज्यादा गाड़ी रुकी थी,TRUE,,,Operator
T1305860,2025-06-11,escalation,WE2549794,,Damage Issue,TRUE,,,Consigner
T1305929,2025-06-11,escalation,WE7234558,,Delay loading,TRUE,,,Operator
T1306089,2025-06-11,escalation,WE2883958,,Ditention charg nhi mila,TRUE,,,Operator
T1307679,2025-06-12,escalation,WE3697205,,"As per op 7860731017 | Dev Narayan
 unloading poc response nhi kar re hai vehicl unloading par hai.

Mob no - 8239132352",TRUE,,,Operator
T1307733,2025-06-12,escalation,WE2884759,,Pod reject ho rahi h,TRUE,,,Operator
T1308015,2025-06-12,escalation,WE5608740,,"calling no - 9198436293
as per op vehicle delay nhi hai wo time par pahuchi hai  but vehicle extra chali thi extra distance ka issue tha please check op refund mang rhe hai ",TRUE,,,Operator
T1308116,2025-06-12,escalation,WE6197944,,Balence pement nahi mila abhi tak,TRUE,,,Operator
T1308378,2025-06-12,escalation,WE6217058,,Total vate mein 200 kg extra hai | Overload : 200  kg extra in tons,TRUE,,,Operator
T1310293,2025-06-13,escalation,WE6217233,,halting,TRUE,,,Operator
T1310439,2025-06-13,escalation,WE7281201,,Issues with due amount,TRUE,,,Consigner
T1311751,2025-06-13,escalation,WE7013845,,Coustomer ask to two points delivery 15 km away from first point  | Extra Distance : N/A | Extra Distance Expense : N/A,TRUE,,,Operator
T1313701,2025-06-14,escalation,WE6029194,,.,TRUE,,,Consigner
T1314098,2025-06-15,escalation,WE4936802,,Please release the balance payment.,TRUE,,,Operator
T1316351,2025-06-16,escalation,WE806967,5,"calling no - 9310072757
#trip update issue 
as per op trip update nhi ho rhi hai otp enter krne ka option nhi aa rha hai ",TRUE,,,Operator
T1317472,2025-06-17,escalation,WE643300,,Builty abhi tak nahin mila hai,TRUE,,,Operator
T1317756,2025-06-17,escalation,WE7421511,5,Need more time for current billing,TRUE,,,Consigner
T1320267,2025-06-18,escalation,WE377694,,"CALLING NO - 9210370340
WE35392-2308871
AS PER OP VOC OP KO GAADI NO CHANGE KRNA HAI OP KO APNI DUSARI GAADI LGANI HAI WO NO SELECT KRNE KA OPTION NHI AA RHA THA OR TICKET APP SE OP BNA NHI PAA RHA HAI ",TRUE,,,Operator
T1324152,2025-06-20,escalation,WE44600,,Unloading ditenshon,TRUE,,,Operator
T1324272,2025-06-20,escalation,WE4497365,,why fare is increasing,TRUE,,,Consigner
T1324306,2025-06-20,escalation,WE7226616,,Loading party se hamari baat nahin Ho pa rahi hai,TRUE,,,Operator
T1325084,2025-06-20,escalation,WE5675599,,Vehicles not reached their destination yet,TRUE,,,Consigner
T1325923,2025-06-20,escalation,WE505529,,OP KO BILTI NHI MILI HAI PLZZZ PROVIDE CALLING NO- 8898461602,TRUE,,,Operator
T1326668,2025-06-21,escalation,WE585071,,"gadi loading point pr ja chuki hai but baha pr koi bhi gaadi load krne ya responce krne ke liye koi bhi person nhi hai please resolved asap
",TRUE,,,Operator
T1326959,2025-06-21,escalation,WE504702,5,Unloading charge | Unloading Charge : 2000 | phone Number : 9653619387 | Name : Chandrakant ji,TRUE,,,Operator
T1327775,2025-06-21,escalation,WE7222034,,7096961557 - #trip update issue,TRUE,,,Operator
T1328230,2025-06-22,escalation,WE4456597,,Pod tomorrow morning me dega ji party,TRUE,,,Operator
T1328654,2025-06-22,escalation,WE5344922,,Galti se trip samapt ho gyi hai,TRUE,,,Operator
T1328695,2025-06-22,escalation,WE6027100,,My detention amount is not added kindly add my detention amount as soon as possible..,TRUE,,,Operator
T1328861,2025-06-22,escalation,WE23599,5,Gadi anloding Loketion se 50km aage utarane ke liye bol rahe hai ji please party se contact kare ji please  | Extra Distance : 100 | Extra Distance Expense : 3000,TRUE,,,Operator
T1331277,2025-06-23,escalation,WE7521151,,,TRUE,,,Operator
T1332287,2025-06-24,escalation,WE717144,,Vehicle not unloaded,TRUE,,,Operator
T1332467,2025-06-24,escalation,WE3686454,5,,TRUE,,,Operator
T1332859,2025-06-24,escalation,WE4960006,,"#unable to reach unloading point 
calling no . 8755585210 as per op voc vehicle abhi 1st point se 2 km pahle ruki hai kyuki unloading point pe jana ke liye single road hai op bol raha hai nhi ja payega party bol rahi hai khet ke raste leke chalo pls check ",TRUE,,,Operator
T1334479,2025-06-25,escalation,WE7562121,,Exhausted my credit limit,TRUE,,,Consigner
T1338328,2025-06-26,escalation,WE7322788,,Delay bilty,TRUE,,,Operator
T1341895,2025-06-28,escalation,WE7631341,,Abe gadi Khali nhi huye h automatic trip and kar di gai hai,TRUE,,,Operator
T1342883,2025-06-28,escalation,WE5509344,,"driver is running late 
",TRUE,,,Consigner
