feedback_id,timestamp_,source,user_id,rating,feedback,escalated_flag,label,sample problem related,customer_type
T1474465,2025-09-06,escalation,WE7021966,,9343281384 as per op voc bilty nhi mili hai gaadi nikl chuki hai in transit me hai isiliye app me complaint ka option nhi aa rha tha ,TRUE,,,Operator
T1475055,2025-09-06,escalation,WE6807450,,Damage Issue,TRUE,,,Consigner
T1475252,2025-09-06,escalation,WE7764459,,REQUIRED BILTY,TRUE,,,Consigner
T1475562,2025-09-06,escalation,WE1477614,,,TRUE,,,Operator
T1476558,2025-09-07,escalation,WE4730601,,our loading time is 5 pm on 7th of September but why in my app showing Detention will be charged in 3 hrs when vehicle is not reached at the location ,TRUE,,,Consigner
T1477092,2025-09-08,escalation,WE5576836,,"As per op voc op ko party ki side se confirmation nhi mile pe rhe hai op ko repsonse ker dejiye 
calling no - 8400003812
(vehicle at unloading) ",TRUE,,,Operator
T1477347,2025-09-08,escalation,WE3244727,5.0,Issues with due amount,TRUE,,,Consigner
T1477423,2025-09-08,escalation,WE4278816,,Party abhi tak unloading point per nahin aaya Hai,TRUE,,,Operator
T1477804,2025-09-08,escalation,WE2807595,,Balance payment is overdue ...pls make payment asap,TRUE,,,Operator
T1478634,2025-09-08,escalation,WE7152347,,b,TRUE,,,Operator
T1479387,2025-09-09,escalation,WE3620780,,driver has taken delivery stamp on wrong POD document,TRUE,,,Consigner
T1480297,2025-09-09,escalation,WE7723869,,Issues with due amount,TRUE,,,Consigner
T1480408,2025-09-09,escalation,WE6735704,1.0,1,TRUE,,,Operator
T1480653,2025-09-09,escalation,WE553911,,AS PER OP VOC  LOADING PARTY SE CONTACT NHI HO PAR HA HAI PLZ LOOK  APP SE TICKET NHI BN RHA NUMBER A RHA VO CALL NHI UTHA RHE 9319224464,TRUE,,,Operator
T1481472,2025-09-10,escalation,WE215952,,Ludhiana se location aage ki Hai 35 39 kilometer | Extra Distance : 45 | Extra Distance Expense : 2500,TRUE,,,Operator
T1482516,2025-09-10,escalation,WE3718004,,,TRUE,,,Operator
T1483719,2025-09-11,escalation,WE7316152,,9953989343  as per op kh rha hai k loading party se  se bat n ho rha hai app se call kr rha hai nhi lg rha hai aap se ticket bnya hai ek no aaya hai uspe  lga hai refress krne ke bad bhi chat krne ka option naa ha hai plz check ,TRUE,,,Operator
T1483855,2025-09-11,escalation,WE5265451,,मुझे बिल्टी नहीं मिली है ,TRUE,,,Operator
T1485427,2025-09-12,escalation,WE1326024,,,TRUE,,,Operator
T1485434,2025-09-12,escalation,WE23599,,Galti se trip samapt ho Gaya hai ji ,TRUE,,,Operator
T1485721,2025-09-12,escalation,WE6324186,,गाडी पिकप नाही ले रही है गाडी वर्कशॉप मे है,TRUE,,,Operator
T1485951,2025-09-12,escalation,WE4883506,,KYC  parobam,TRUE,,,Operator
T1486339,2025-09-12,escalation,WE6215389,1.0,"8130510938  AS PER OP KH RHA HAI MERA 4500 KUT HUA HAI 

WE35392-2349699  TRIP SE SETALMENT KA CASE HAI  WE35392-2304158
 ES TRIP SE OP KH RA HAI TEM SE BAT HO GYA TA KH RHE THE KOI AMMOUNT N KUT HOGA PLZ CHECK ",TRUE,,,Operator
T1486380,2025-09-12,escalation,WE6381692,1.0,it's been 42 hours now & vehicle is still at loading point,TRUE,,,Consigner
T1486788,2025-09-13,escalation,WE7862078,,"CALLING NO - 7011966788
WE35392-2351177
AS PER OP VOC PARTY OP KO LOCATION NHI DE RHI HAI OP JB TICKET BANA RHA HAI TO WAHA SAME NO AA RHA HAI AAGE CHAT KA OPTION NHI AA RHA HAI ",TRUE,,,Operator
T1489357,2025-09-14,escalation,WE5071530,,"gadi wala
mana kar rha hane ke liye
",TRUE,,,Consigner
T1489690,2025-09-15,escalation,WE5710617,,| Extra Distance : 150 | Extra Distance Expense : 5000,TRUE,,,Operator
T1489896,2025-09-15,escalation,WE142840,,Belty nhe mele ha ji please belty bhejo trap sharu kere,TRUE,,,Operator
T1490457,2025-09-15,escalation,WE4528710,,"We're facing an issue with payment processing. We need to load from three locations, but the app is prompting us to pay for all locations upfront. Can you please assist us with this?",TRUE,,,Consigner
T1491837,2025-09-16,escalation,WE7096765,,वर हाईट और लांबई का चलन 20000 है पार्टी ने चलन पेमेंट कि जीमेदारी लिये है ,TRUE,,,Operator
T1493181,2025-09-16,escalation,WE5449342,,Gadi break down ho gai thi Kuchh ghanton ke liye Humne Aapke Bande Ko bol diya tha loading point wale Bande Ko aur Mumbai line Mein traffic bahut hoti hai traffic ki vajah se bhi let hua kripya Hamara balance Jo Kata Gaya Hai vah refund kiya jaaye,TRUE,,,Operator
T1493464,2025-09-17,escalation,WE3871874,,,TRUE,,,Operator
T1494888,2025-09-17,escalation,WE2177590,,SINCE MORNING THERE IS LOT OF ISSUE WITH THIS DRIVER AND GAADI MALIK. AND WE ARE FACING LOSS DUE TO IT AND NO BODY IS TAKING ACTION,TRUE,,,Consigner
T1494971,2025-09-17,escalation,WE3152080,,"driver ko invoice 12bje  mil gya tha wo nhi gya
",TRUE,,,Consigner
T1495071,2025-09-17,escalation,WE7019621,,9306874747 - as per op voc app se chat process start nhi ho rha hai plzz provide party no. ,TRUE,,,Operator
T1496793,2025-09-18,escalation,WE4909476,1.0, Kindly update the exact status of the vehicle. When will the vehicle move from the location ,TRUE,,,Consigner
T1498489,2025-09-19,escalation,WE6777534,,Issues with due amount,TRUE,,,Consigner
T1498816,2025-09-19,escalation,WE2446733,,,TRUE,,,Consigner
T1498997,2025-09-20,escalation,WE6493254,,"Why you let my balance payment
Because I'm waiting by 7 days i need very urgent my payment 
I request you please pay my payment immediately",TRUE,,,Operator
T1500065,2025-09-20,escalation,WE7786331,,Issues with due amount,TRUE,,,Consigner
T1501104,2025-09-21,escalation,WE67573,,"cl no. 9682502518 as per op load cnfrm nhi hua tha // op ka token wapas nhi aa aya hai please check 
(3717275 demad id)",TRUE,,,Operator
T1502010,2025-09-22,escalation,WE2696978,,Trip not showing display,TRUE,,,Operator
T1502417,2025-09-22,escalation,WE6970968,,cl no . 9810466927As per op voc vehicle load bhi hua hai and unloading point ke liye gai thi and unload bhi ho gya hai op ke pass receiving bhi hai ab trip ka payment nhi gya hai pls check  ,TRUE,,,Operator
T1502730,2025-09-23,escalation,WE3988123,1.0,vehicle not reached ,TRUE,,,Consigner
T1502752,2025-09-23,escalation,WE2199809,,"AS per op vehicle unload hogeya hai pod nhi dere hai party.

Mob no - 9990027711 (Trip end show hora hai app se ticket raise nhi hoga )",TRUE,,,Operator
T1503302,2025-09-23,escalation,WE203892,,Unloading par police tarik challan 8000 rup 24 ganta no entry hoti hai bedi gaadi alawd nhi h | Extra Distance : N/A | Extra Distance Expense : N/A,TRUE,,,Operator
T1503751,2025-09-23,escalation,WE5404302,,driver denied to go at 2nd point loading ,TRUE,,,Consigner
T1503895,2025-09-23,escalation,WE2550466,,8548rudu64it4,TRUE,,,Operator
T1504232,2025-09-24,escalation,WE6707902,,"Hi, my truck HR55x9358 is very near to unload point aprox  less than 1 km only , there is very tight street there in amritsar at unloading point,, gaadi could not turn in that gali,, kindly told to unload point person for unloading there where gaadi is presently stand",TRUE,,,Operator
T1504512,2025-09-24,escalation,WE5727305,,after payment why raise the amount ,TRUE,,,Consigner
T1505143,2025-09-24,escalation,WE5529606,,A,TRUE,,,Consigner
T1505731,2025-09-24,escalation,WE3738147,,Otp nahi mila ,TRUE,,,Operator
T1506428,2025-09-25,escalation,WE617840,,9695117225 - as per op voc gadi unload point par hai but navratri kii wajah e police wale badi gadi ko ander nhi jane de rhe hai or party bol rhi hai kii op kii gadi arrange karege or lebour bhi khud hii lekar aayege plzz check and contact ,TRUE,,,Operator
T1506575,2025-09-25,escalation,WE33504,1.0,Iss gadi ko mai Faridabad hold kaunga kyoki aap log apne hisaab se kaam karte ho baki motor malik bewkoof hai pichle trip ka paisa kaat kar baithe ho extra distance  ka payment nhi diya or pichla matter abhi tak clear nhi kiya,TRUE,,,Operator
T1506585,2025-09-25,escalation,WE7909421,,Need more time to pay,TRUE,,,Consigner
T1507001,2025-09-25,escalation,WE7256002,,Material is short in quantity,TRUE,,,Consigner
T1507830,2025-09-26,escalation,WE2800534,,Sir mera detansan add kariye,TRUE,,,Operator
T1508557,2025-09-26,escalation,WE25622,,Unhappy with my payment plan,TRUE,,,Consigner
T1509111,2025-09-27,escalation,WE6554499,,Issues with due amount,TRUE,,,Consigner
T1509819,2025-09-27,escalation,WE288701,,Calling no -- 7745828333  As per op voc vehicle loading point pe kuch part vehicle loading ke bad fir cancel hua hai trip op demand cancellation charges plz check ,TRUE,,,Operator
T1510662,2025-09-28,escalation,WE7140217,,Issues with due amount,TRUE,,,Consigner
T1510925,2025-09-28,escalation,WE559151,5.0,Party ne bola ki loading point per koi no entry nahin hai Magar 24 ghante no entry tha is vajah se mera 1500 ka chalan cut Gaya..an load point per bhi no entry area hai,TRUE,,,Operator
T1512132,2025-09-29,escalation,WE3471633,1.0,"if the material is not picked by driver in next 30 minutes and delivery today is not done ,then there will be late charge of 10000 rs on wheels eye booking app company of per day basis.",TRUE,,,Consigner
T1513509,2025-09-30,escalation,WE7537339,,"just got a call from the driver he said he hasn't received the advance from wheelseye, therefore he has not moved from loading point. kindly cordinate and resolve the issue,material is getting delayed to reach the destination ",TRUE,,,Consigner
T1514002,2025-09-30,escalation,WE6803586,,sir 2 tarik ka opening hai material pauch jana chahiye ,TRUE,,,Consigner
T1514214,2025-09-30,escalation,WE7868422,5.0,Diye unloading point sey 18km unloading point extra hai muze extra 800rs extra dijiye | Extra Distance : 18 | Extra Distance Expense : 800,TRUE,,,Operator
T1514487,2025-09-30,escalation,WE6288592,,Holding nahi add hui,TRUE,,,Operator
T1514496,2025-09-30,escalation,WE159044,,No response loading party,TRUE,,,Operator
T1514599,2025-09-30,escalation,WE7548347,,"we are already provide vehicle owner otp but not entry inportal. and we are already say vehicle reach in unloading point 1 am. 
if vehicle not arrived in timely we are not liable any chargea",TRUE,,,Consigner
T1516222,2025-10-01,escalation,WE873922,,Bilti nahi mila h sir please call kare,TRUE,,,Operator
T1516253,2025-10-02,escalation,WE2495685,,Yah nakke hisab se paise lega | Unloading Charge : 550 | phone Number : 8853624892 | Name : Devendra Yadav,TRUE,,,Operator
T1517001,2025-10-02,escalation,WE6444824,,the driver is not moving since 13 hours... he left our warehouse at 10:30 Am and he still is in sonepat,TRUE,,,Consigner
T1517193,2025-10-03,escalation,WE7475943,,"AS PER OP 3 POINT THA 1 OCT SE UNLOADING POINT PAR THA AJ 3 NO POINT PAR UNLOAD HUA HAI OP KO UNLOADNG DETENTION KI DEMAND HAI.

( APP SE TICKET RAISE NHI HORA HAI BCOZ 3 POINT THA LAST POINT PAR AJ TRIP UPDATE HUA HAI ) 	Mobile Number	:	
8448543205
",TRUE,,,Operator
T1517373,2025-10-03,escalation,WE5030385,,KYC kyon nahin Ho Pa rahi hai load nahin Mil Pa Raha,TRUE,,,Operator
T1517750,2025-10-03,escalation,WE7863331,1.0,.,TRUE,,,Consigner
T1517927,2025-10-03,escalation,WE2989039,5.0,Pod ok h or party mall damge bol rhi h   2 oct payment bola h ,TRUE,,,Operator
T1518051,2025-10-03,escalation,WE2653659,,No response ,TRUE,,,Operator
T1518151,2025-10-03,escalation,WE653033,,Call not received ,TRUE,,,Operator
T1518380,2025-10-03,escalation,WE4779067,,Not accepting ,TRUE,,,Operator
T1519033,2025-10-04,escalation,WE5408912,,"# No loads showing in new loads 
CL NO 9898784777 AS PER OP VOC OP BOL RHA HAI MERE APP MAIN EK BHI LOAD SHOW NHI HO RHA HAI PLZ LOOK      ",TRUE,,,Operator
T1519670,2025-10-04,escalation,WE7746216,,"make eway bil

",TRUE,,,Consigner
T1522731,2025-10-07,escalation,WE4387183,,"kindly map tds amount

TAN - MRTN00123E",TRUE,,,Consigner
T1524046,2025-10-08,escalation,WE6242834,,"calling no. 8955497276, As per OP voc, vehicle loading point pe khdi  hai morning. 7:00am se. vehicle parking ki jgh nahi hai loading point pe please check this or resolve this. (app mai  option show nahi ho rha hai complain rasie krne ka)",TRUE,,,Operator
T1524182,2025-10-08,escalation,WE28786,,calling no -9310306357 as per op voc loading party response nahi kr rahe hai application mai same number a araha hai op ko isleya yaha se ticket bane hai please check ,TRUE,,,Operator
T1524231,2025-10-08,escalation,WE5972323,,Unhappy with my payment plan,TRUE,,,Consigner
T1524242,2025-10-08,escalation,WE31106,,Plz add detention it's more 36 hours ,TRUE,,,Operator
T1524512,2025-10-08,escalation,WE182381,,"calling no.  9718720456 as per op voc vehicle as per demand he please check op cancellation charges ki demand kar rha he 
",TRUE,,,Operator
T1524798,2025-10-08,escalation,WE5425267,,C alling no - 9210803553  As per op voc plz check and verify KYC op wrong docs uploaded ,TRUE,,,Operator
T1525847,2025-10-09,escalation,WE7606941,,88 balance payment Not recived,TRUE,,,Operator
T1525929,2025-10-09,escalation,WE5954125,,,TRUE,,,Operator
T1527938,2025-10-10,escalation,WE944930,,"Calling Number - 9991880148 OP VOC - Party se baat nahi ho pa rahi ,jo number mila tha wo wrong bta raha hai ",TRUE,,,Operator
T1529166,2025-10-11,escalation,WE5250779,,पार्टी से बात नहीं हो रही है ,TRUE,,,Operator
T1529339,2025-10-11,escalation,WE3882502,5.0,"
not bale to connect with driver
",TRUE,,,Consigner
T1529660,2025-10-11,escalation,WE5588097,,Dealy in bilti,TRUE,,,Operator
T1530418,2025-10-12,escalation,WE7438626,1.0,i have another pick up location which just 7km away and driver is asking for extra money,TRUE,,,Consigner
T1530452,2025-10-12,escalation,WE136970,,| Extra Distance : 50 | Extra Distance Expense : 2000,TRUE,,,Operator
T1530606,2025-10-12,escalation,WE3573982,,calling no. 9311144455 as per op voc vehicle loading point pe he but cx ka koi response nhi he baat nhi ho paa rhi he please check,TRUE,,,Operator
T1530966,2025-10-12,escalation,WE2367038,,सील नहीं है-,TRUE,,,Operator
T1532218,2025-10-13,escalation,WE3877622,,the driver isn't answering the call kindly help in connecting with the driver ,TRUE,,,Consigner
T1533614,2025-10-14,escalation,WE159238,,"calling  no - 9899743525
as per op unloading ka charges mang rhe hai 2000rs and transhipment hua hai to dusri vehicle gyi hai unloading par isliye app se ticket nhi ban rhi hai also trip bhi update nhi hai  | Charge: 2000 | POC Name: na | POC Contact: 9399463440",TRUE,,,Operator
T1534023,2025-10-14,escalation,WE6280669,,Gaddi ka kis dalna,TRUE,,,Operator
T1535146,2025-10-15,escalation,WE5047460,,T  B K C | Extra Distance : 110 | Extra Distance Expense : 15000,TRUE,,,Operator
T1535210,2025-10-15,escalation,WE7789968,,Call me,TRUE,,,Operator
T1535475,2025-10-15,escalation,WE3864370,,REQUIRED BILTY,TRUE,,,Consigner
T1535625,2025-10-15,escalation,WE6771939,,I want change invoice name - M/S AAR DEE FOILS PRIVATE LIMITED,TRUE,,,Consigner
T1535675,2025-10-15,escalation,WE5669520,5.0,Tyre fatt gaye hai peeche ke dono,TRUE,,,Operator
T1535771,2025-10-15,escalation,WE7160844,1.0,Shortage Issue,TRUE,,,Consigner
T1535850,2025-10-15,escalation,WE1547804,5.0,8053040503  as per opkh rha hao billti n mila hai op kh rha hai trip automactic start ho gya hai ,TRUE,,,Operator
T1535901,2025-10-15,escalation,WE417237,,Party phone nhi utha rhi hai . Gaadi abhi tak load nhi hoyi hai. Morning se loading point pe hai ,TRUE,,,Operator
T1535944,2025-10-15,escalation,WE432603,5.0,Party ka number nahin mil raha hai aap party ka number dijiye,TRUE,,,Operator
T1537015,2025-10-16,escalation,WE7645239,,driver denied to load material ,TRUE,,,Consigner
T1537044,2025-10-16,escalation,WE654250,,Calling Number - 9718579008 OP VOC - Bilti nahi mila hai abhi tak please provide ASAP ( App se ticket nahi bn raha kyuki trip stage change ho gaya hai ) ,TRUE,,,Operator
T1537898,2025-10-17,escalation,WE873931,,,TRUE,,,Operator
T1538934,2025-10-17,escalation,WE337920,1.0,Gaadi bheje ya nhi bta do ,TRUE,,,Operator
T1539420,2025-10-18,escalation,WE7989190,1.0,.,TRUE,,,Consigner
T1539896,2025-10-18,escalation,WE1108775,,"Abhi tak gadi load nhi hua hai 
Please load karwao 
Aur detention add karo ",TRUE,,,Operator
T1540885,2025-10-19,escalation,WE7062430,,"""I need to file a complaint against a driver who is demanding an extra charge by claiming there is an extra load.""",TRUE,,,Consigner
T1542822,2025-10-23,escalation,WE6735704,,"Demand id : 3831557  
calling no.7027078653 op ko ab tak amount refund nahi hua hai please check ",TRUE,,,Operator
T1543670,2025-10-24,escalation,WE2930942,,Engine start problem ,TRUE,,,Operator
T1543862,2025-10-24,escalation,WE7995216,, . ,TRUE,,,Consigner
T1544391,2025-10-25,escalation,WE7292004,, . ,TRUE,,,Consigner
T1544895,2025-10-25,escalation,WE7806415,5.0,Need more time for current billing,TRUE,,,Consigner
T1545263,2025-10-26,escalation,WE3963844,,Unloading ka dimand 700rs kr rhe he | Unloading Charge : 700 | phone Number : 9999557760 | Name : Birjes,TRUE,,,Operator
T1545361,2025-10-26,escalation,WE7342112,,Isme loading point 4 5 jgah khali krvai hai | Extra Distance : N/A | Extra Distance Expense : N/A,TRUE,,,Operator
T1546468,2025-10-27,escalation,WE4070152,, . ,TRUE,,,Consigner
T1547854,2025-10-28,escalation,WE8000312,,Calling no --7743834033  As per opv oc loading party side  se resposne nahi mil traha hai ,TRUE,,,Operator
